Date,Ticker,Ticker_name,Category,st_trend,mt_trend,lt_trend,st_trend_change,mt_trend_change,lt_trend_change
2026-04-02,DOW,DOW INC.,Materials,0.0477,0.1185,-0.0636,-0.0079,0.0091,-0.0118
2026-04-02,ECL,ECOLAB INC.,Materials,-0.0167,-0.0094,0.0281,0.0027,0.001,0.0173
2026-04-02,FCX,FREEPORT-MCMORAN INC.,Materials,-0.0087,0.0319,0.0247,0.0086,0.0021,-0.0111
2026-04-02,IFF,INTERNATIONAL FLAVORS & FRAGRANCES INC.,Materials,0.0032,0.0154,-0.015,0.0051,-0.0001,-0.0009
2026-04-02,IP,INTERNATIONAL PAPER COMPANY,Materials,-0.0268,-0.0458,0.0142,0.0059,-0.0059,0.001
2026-04-02,LIN,LINDE PUBLIC LIMITED COMPANY,Materials,0.0041,0.0368,0.0016,-0.0009,-0.0001,-0.0007
2026-04-02,LYB,LYONDELLBASELL INDUSTRIES NV,Materials,0.0407,0.1255,-0.0518,-0.012,0.0063,-0.0158
2026-04-02,MLM,"MARTIN MARIETTA MATERIALS, INC.",Materials,0.0023,-0.027,-0.002,0.009,0.0031,-0.0021
2026-04-02,MOS,THE MOSAIC COMPANY,Materials,-0.0398,0.0186,-0.0284,-0.0162,-0.001,0.0002
2026-04-02,NEM,NEWMONT ,Materials,-0.0189,0.0121,0.1609,0.0089,0.0123,-0.0104
2026-04-02,NUE,NUCOR ,Materials,0.0012,0.0241,-0.0236,0.0055,0.0047,-0.0001
2026-04-02,PKG,PACKAGING  OF AMERICA,Materials,-0.0183,-0.0001,0.029,-0.0012,-0.0043,-0.0017
2026-04-02,PPG,"PPG INDUSTRIES, INC.",Materials,0.0013,-0.0113,-0.0182,0.0024,0.0049,0.0042
2026-04-02,SHW,THE SHERWIN-WILLIAMS COMPANY,Materials,-0.0067,-0.017,-0.0055,0.0016,0.0023,0.0032
2026-04-02,STLD,"STEEL DYNAMICS, INC.",Materials,-0.0049,0.0145,0.0223,0.0074,0.0086,-0.0025
2026-04-02,SW,SMURFIT WESTROCK PUBLIC LIMITED COMPANY,Materials,-0.0194,0.008,-0.0101,0.004,-0.0018,-0.0067
2026-04-02,VMC,VULCAN MATERIALS COMPANY,Materials,0.0179,-0.0093,-0.0037,0.0153,0.007,0.0027
2026-04-02,AMT,AMERICAN TOWER ,Real Estate,-0.0179,-0.013,-0.0126,0.007,0.0002,0.0072
2026-04-02,ARE,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",Real Estate,-0.0413,-0.0218,-0.1241,-0.0012,-0.0244,-0.0105
2026-04-02,AVB,"AVALONBAY COMMUNITIES, INC.",Real Estate,-0.0215,-0.0338,-0.0333,0.0058,-0.0037,-0.0078
2026-04-02,BXP,"BOSTON PROPERTIES, INC.",Real Estate,-0.0097,-0.0852,-0.0377,-0.0024,0.0003,0.0022
2026-04-02,CBRE,"CBRE GROUP, INC.",Real Estate,0.0046,-0.0909,0.0376,0.005,-0.0002,0.0064
2026-04-02,CCI,CROWN CASTLE INC.,Real Estate,-0.0194,-0.0422,-0.0278,0.0189,0.0012,0.0077
2026-04-02,CPT,CAMDEN PROPERTY TRUST,Real Estate,-0.009,-0.0251,-0.0081,0.0102,-0.0006,-0.0025
2026-04-02,CSGP,"COSTAR GROUP, INC.",Real Estate,-0.0417,-0.1265,-0.0966,0.0107,-0.009,-0.001
2026-04-02,DLR,"DIGITAL REALTY TRUST, INC.",Real Estate,-0.0003,0.0438,0.0094,0.0023,0.0028,0.0017
2026-04-02,DOC,"HEALTHDOC PROPERTIES, INC.",Real Estate,-0.0137,0.0118,-0.0109,-0.0008,-0.0062,-0.0024
2026-04-02,EQIX,"EQUINIX, INC.",Real Estate,0.0058,0.0828,0.0212,0.0005,-0.0009,0.0135
2026-04-02,EQR,EQUITY RESIDENTIAL,Real Estate,-0.0101,-0.0201,-0.0151,0.0055,-0.0029,-0.0052
2026-04-02,ESS,"ESSEX PROPERTY TRUST, INC.",Real Estate,-0.0114,0.0039,-0.0091,0.0089,-0.0017,-0.0041
2026-04-02,EXR,EXTRA SPACE STORAGE INC.,Real Estate,-0.031,0.0053,-0.0095,0.0058,-0.0014,0.0036
2026-04-02,FRT,FEDERAL REALTY INVESTMENT TRUST,Real Estate,0.0006,0.0147,-0.0247,0.0024,0.0046,0.0008
2026-04-02,HST,"HOST HOTELS & RESORTS, INC.",Real Estate,0.003,0.0221,-0.0282,-0.0005,0.0065,0.0036
2026-04-02,INVH,INVITATION HOMES INC.,Real Estate,-0.0072,-0.038,-0.0383,0.0093,-0.0016,-0.0036
2026-04-02,IRM,IRON MOUNTAIN INC.,Real Estate,-0.0213,0.0525,0.0189,0.0014,-0.0055,0.0012
2026-04-02,KIM,KIMCO REALTY .,Real Estate,-0.0121,0.0023,0.0239,0.001,0.0009,0.007
2026-04-02,MAA,"MID-AMERICA APARTMENT COMMUNITIES, INC.",Real Estate,-0.0155,-0.0341,-0.0027,0.0058,-0.0018,-0.0023
2026-04-02,O,REALTY INCOME ,Real Estate,-0.0181,0.0188,0.0271,0.0016,0.0004,0.0031
2026-04-02,PLD,"PROLOGIS, INC.",Real Estate,-0.0027,-0.0079,-0.0062,0.0047,0.0005,0.0216
2026-04-02,PSA,PUBLIC STORAGE.,Real Estate,-0.0361,-0.0016,0.0074,0.0065,0.0007,0.0049
2026-04-02,REG,REGENCY CENTERS ,Real Estate,0.0012,0.0204,0.0254,0.0033,-0.0004,0.0036
2026-04-02,SBAC,SBA COMMUNICATIONS ,Real Estate,0.0104,-0.0115,-0.0164,0.0585,0.0222,0.0058
2026-04-02,SPG,"SIMON PROPERTY GROUP, INC.",Real Estate,-0.0058,0.0035,0.0229,0.0047,-0.0001,0.0041
2026-04-02,UDR,"UDR, INC.",Real Estate,-0.0205,-0.0,-0.0122,0.0076,-0.0024,0.0
2026-04-02,VICI,VICI PROPERTIES INC.,Real Estate,-0.0218,-0.0054,-0.0029,0.0053,-0.0011,0.0057
2026-04-02,VTR,"VENTAS, INC.",Real Estate,-0.0196,0.0162,0.0944,0.0004,0.0007,0.0043
2026-04-02,WELL,WELLTOWER INC.,Real Estate,-0.0157,0.017,0.1209,0.0027,0.0003,0.006
2026-04-02,WY,WEYERHAEUSER COMPANY,Real Estate,0.0078,-0.0017,-0.0416,0.0053,0.0023,0.0026
2026-04-02,DIA,SPDR DOW JONES INDUS AVG,Sector & Style ETFs,-0.0093,-0.0188,-0.0003,0.003,-0.0002,0.0084
2026-04-02,IWD,ISHARES:RUSS 1000 VL ETF,Sector & Style ETFs,-0.0068,0.0011,0.0016,0.0033,-0.0008,0.0043
2026-04-02,IWF,ISHARES:RUSS 1000 GR ETF,Sector & Style ETFs,-0.021,-0.0301,0.0092,0.0039,-0.0026,0.0013
2026-04-02,IWM,ISHARES:RUSS 2000 ETF,Sector & Style ETFs,-0.0086,-0.0001,0.0113,0.0033,0.0004,0.0009
2026-04-02,MDY,SPDR S&P MIDCAP 400 ETF,Sector & Style ETFs,-0.0056,0.0049,-0.0078,0.0041,0.0012,0.0008
2026-04-02,MTUM,ISHARES:MSCI USA MOM FCT,Sector & Style ETFs,-0.011,-0.0211,-0.0136,0.0045,-0.0058,0.0023
2026-04-02,OEF,ISHARES:S&P 100,Sector & Style ETFs,-0.0181,-0.0199,0.0083,0.0033,-0.0017,0.002
2026-04-02,POWA,INVESCO BLOOMBERG PRICING POWER,Sector & Style ETFs,-0.0107,-0.0097,0.0051,0.0058,0.0003,0.0153
2026-04-02,QQQ,INVESCO QQQ TRUST 1,Sector & Style ETFs,-0.0173,-0.02,0.0135,0.0039,-0.003,0.0029
2026-04-02,QUAL,ISHARES:MSCI USA QF,Sector & Style ETFs,-0.0144,-0.0044,-0.0045,0.0037,-0.0012,0.0064
2026-04-02,RSP,INVESCO S&P500 EWGHT,Sector & Style ETFs,-0.0099,0.0024,-0.0024,0.0042,-0.0003,0.0063
2026-04-02,SDY,SPDR S&P DIVIDEND,Sector & Style ETFs,-0.0117,0.0065,0.0167,0.0021,0.0018,0.0031
2026-04-02,SMH,VANECK:SEMICONDUCTOR,Sector & Style ETFs,-0.0127,-0.0006,0.0504,0.0039,-0.0129,0.0008
2026-04-02,SPHB,INVESCO S&P500 HI BE,Sector & Style ETFs,-0.0142,-0.0087,0.0025,0.0037,-0.0041,0.0012
2026-04-02,SPLV,INVESCO S&P500 LOWVL,Sector & Style ETFs,-0.0103,0.0014,0.0242,0.003,0.0006,0.005
2026-04-02,SPY,SPDR S&P 500 ETF,Sector & Style ETFs,-0.0142,-0.0148,-0.0012,0.0036,-0.0012,0.0031
2026-04-02,XLB,SEL SECTOR:MATRLS SPDR,Sector & Style ETFs,-0.0,0.0163,0.001,0.0022,0.0025,-0.0015
2026-04-02,XLC,SEL SECTOR:COMM SVC SPDR,Sector & Style ETFs,-0.0185,-0.0236,0.0263,0.0042,-0.0032,0.0041
2026-04-02,XLE,SEL SECTOR:ENERGY SPDR,Sector & Style ETFs,0.0211,0.0672,0.0243,-0.0046,0.0001,-0.0046
2026-04-02,XLF,SEL SECTOR:FINL S SPDR,Sector & Style ETFs,-0.0029,-0.0242,0.002,0.0023,-0.0013,0.002
2026-04-02,XLI,SEL SECTOR:INDUST SPDR,Sector & Style ETFs,-0.0141,0.0045,0.0163,0.0059,-0.0036,0.006
2026-04-02,XLK,SEL SECTOR:TECH SPDR,Sector & Style ETFs,-0.0187,-0.0311,0.0064,0.0046,-0.005,0.0034
2026-04-02,XLP,SEL SECTOR:C STP SPDR,Sector & Style ETFs,-0.0156,0.0107,0.0341,0.0013,0.001,0.0076
2026-04-02,XLRE,SEL SECTOR:RL EST SPDR,Sector & Style ETFs,-0.0162,0.0016,0.0034,0.0048,-0.0007,0.0066
2026-04-02,XLU,SEL SECTOR:UTIL SPDR,Sector & Style ETFs,-0.0068,0.0023,0.0429,0.0015,0.0004,-0.0014
2026-04-02,XLV,SEL SECTOR:H CARE SPDR,Sector & Style ETFs,-0.011,-0.0122,0.0006,0.0033,-0.0,0.0038
2026-04-02,XLY,SEL SECTOR:C DSC SPDR,Sector & Style ETFs,-0.0172,-0.0252,0.0073,0.0025,0.0029,0.0028
2026-04-02,AEE,AMEREN ,Utilities,-0.0036,0.021,0.0509,0.003,-0.0007,0.0004
2026-04-02,AEP,"AMERICAN ELECTRIC POWER COMPANY, INC.",Utilities,-0.0099,0.0207,0.0565,0.0003,0.0018,0.0008
2026-04-02,AES,THE AES ,Utilities,0.0109,0.0237,-0.0048,0.0017,-0.0148,-0.008
2026-04-02,ATO,ATMOS ENERGY ,Utilities,-0.0027,0.0187,0.0661,0.0003,0.001,0.002
2026-04-02,AWK,"AMERICAN WATER WORKS COMPANY, INC.",Utilities,-0.0031,-0.0063,0.0179,-0.0039,0.0007,0.003
2026-04-02,CEG,CONSTELLATION ENERGY,Utilities,-0.0378,-0.0456,0.0288,-0.0026,-0.0089,-0.0079
2026-04-02,CMS,CMS ENERGY ,Utilities,-0.0007,0.0135,0.0303,0.0021,0.0005,0.0
2026-04-02,CNP,"CENTERPOINT ENERGY, INC.",Utilities,-0.0039,0.0323,0.0555,0.0019,0.0003,0.0015
2026-04-02,D,"DOMINION ENERGY, INC.",Utilities,-0.0125,0.0221,0.0283,0.0008,0.0004,-0.0021
2026-04-02,DTE,DTE ENERGY COMPANY,Utilities,-0.0068,0.0408,0.035,0.0034,0.0003,0.0028
2026-04-02,DUK,DUKE ENERGY ,Utilities,-0.0016,0.0318,0.0395,-0.0004,0.0005,-0.0007
2026-04-02,ED,"CONSOLIDATED EDISON, INC.",Utilities,-0.0002,0.0355,0.037,-0.0001,0.001,-0.0005
2026-04-02,EIX,EDISON INTERNATIONAL,Utilities,0.0032,0.0478,0.0085,0.0025,0.0004,-0.0004
2026-04-02,ES,EVERSOURCE ENERGY,Utilities,-0.0237,0.0031,0.0155,0.001,-0.0012,0.0021
2026-04-02,ETR,ENTERGY ,Utilities,0.0311,0.0238,0.1058,0.0037,-0.0026,-0.0029
2026-04-02,EVRG,"EVERGY, INC.",Utilities,-0.0051,0.0197,0.0557,0.0041,0.0008,0.0014
2026-04-02,EXC,EXELON ,Utilities,-0.0071,0.0084,0.044,0.0,0.0021,-0.0019
2026-04-02,FE,FIRSTENERGY CORP.,Utilities,0.0001,0.0125,0.0273,-0.0002,0.0031,-0.0016
2026-04-02,LNT,ALLIANT ENERGY ,Utilities,-0.0071,0.0115,0.0436,0.0017,0.0013,0.0012
2026-04-02,NEE,"NEXTERA ENERGY, INC.",Utilities,0.0045,0.0334,0.0444,0.0012,0.0009,-0.005
2026-04-02,NI,NISOURCE INC.,Utilities,-0.0078,0.033,0.0706,0.0015,0.0015,-0.0001
2026-04-02,NRG,"NRG ENERGY, INC.",Utilities,-0.0115,-0.0083,0.0788,0.0071,-0.0083,-0.0097
2026-04-02,PCG,PG&E ,Utilities,-0.0137,0.0271,0.0059,0.0021,-0.0034,-0.0003
2026-04-02,PEG,PUBLIC SERVICE ENTERPRISE GROUP INC.,Utilities,-0.0121,0.0031,0.0539,0.0011,-0.0005,-0.0046
2026-04-02,PNW,PINNACLE WEST CAPITAL ,Utilities,-0.0039,0.025,0.0455,0.0022,0.0012,-0.0007
2026-04-02,PPL,PPL ,Utilities,0.0002,0.0208,0.0396,0.0017,-0.0002,0.0004
2026-04-02,SO,THE SOUTHERN COMPANY,Utilities,-0.0032,0.0266,0.0391,-0.0004,0.0001,-0.002
2026-04-02,SRE,SEMPRA,Utilities,0.008,0.0301,0.0249,0.0018,0.001,0.0041
2026-04-02,VST,VISTRA CORP.,Utilities,-0.0288,-0.0469,0.0837,0.0012,-0.0038,-0.0118
2026-04-02,WEC,"WEC ENERGY GROUP, INC.",Utilities,0.0003,0.0263,0.0435,0.0029,-0.0007,0.0005
2026-04-02,XEL,XCEL ENERGY INC.,Utilities,-0.0108,0.0027,0.0534,0.004,0.0005,0.0003
2026-04-02,VIX,CBOE MKT VOLATILITY IDX,Volatility,-0.0059,0.1979,0.3793,-0.0135,0.0097,-0.0148
2026-04-02,VXN,CBOE NASDAQ MKT VOL NDX,Volatility,0.0088,0.1448,0.0915,-0.0135,0.0039,-0.0015
2026-04-02,FVX,5 YR TSY YLD NDX,Yields,0.0177,0.0119,-0.0366,-0.0052,0.0007,-0.0049
2026-04-02,TNX,10 Y TSY YLD NDX,Yields,0.0121,0.0099,-0.0205,-0.0032,0.0005,-0.0075
2026-04-02,TYX,30 Y TSY YLD NDX,Yields,0.0068,-0.0015,-0.0057,-0.0005,-0.0001,-0.0062
